,year,msacode,msatitle,hhinc_10prct,hhinc_20prct,hhinc_50prct,hhinc_80prct,hhinc_90prct,hhinc_99prct,gini,poverty_rate,tot_pop,black_alonerate,hispanic_anyrate,asian_alonerate,gdp_percap,bachelor_prct,unemp_rate
777,2008.0,15980,"Cape Coral-Fort Myers, FL",15442.93392,24267.46759,50510.4713,99276.00379,137723.325,425924.4916,0.46065506,0.106,610984.0,0.073429091,0.16957890899999997,0.013324408000000001,31552.572,26.1,0.083462662
778,2008.0,16580,"Champaign-Urbana, IL",9025.215737999999,17551.11058,45225.73506,95986.48337999999,133807.9448,275184.8453,0.46163955,0.17250438,228381.0,0.098269996,0.039110083999999996,0.067063372,31937.718999999997,39.0,0.055188834000000006
779,2008.0,16700,"Charleston-North Charleston, SC",11453.08739,21840.720830000002,52726.58868,101482.1372,135438.2615,368351.22,0.4508710999999999,0.13952419,643613.0,0.284029378,0.037796005,0.014771299,32939.332,28.7,0.055827
780,2008.0,16740,"Charlotte-Concord-Gastonia, NC-SC",13678.02719,23605.62757,55192.610239999995,109203.6042,149096.0924,428279.93299999996,0.46047783,0.11867666,2151756.0,0.182843687,0.070390881,0.021221272000000003,51329.047,32.0,0.064918662
781,2008.0,16820,"Charlottesville, VA",11913.12046,25370.5343,62854.24345,117582.1411,175066.294,456736.2517,0.45598796,0.11210024,214672.0,0.11722534800000001,0.02801949,0.027614221,32897.258,41.7,0.03382996
782,2008.0,16860,"Chattanooga, TN-GA",11491.82993,19855.20076,46659.72178,91775.15017000001,127817.2843,376852.7372,0.45633578,0.14065650000000002,518778.0,0.138997799,0.024981784,0.011746836,35759.98,23.4,0.058660747
783,2008.0,16980,"Chicago-Naperville-Elgin, IL-IN-WI",14781.0939,26473.60101,65080.935820000006,126022.0036,175828.8334,529472.0202,0.46333888,0.11843689,9384555.0,0.1788332,0.2028581,0.05396388,48861.902,33.0,0.061326396
784,2008.0,17020,"Chico, CA",11576.45052,19769.31312,45700.509560000006,87409.2543,121337.338,271423.3319,0.43697017,0.207,219034.0,0.015262471000000001,0.129856552,0.042486555,28712.861,24.7,0.08461718
785,2008.0,17140,"Cincinnati, OH-KY-IN",13016.18716,23655.25645,57359.46886,110306.6709,154409.5715,375057.8592,0.44774390000000003,0.113363035,2095040.0,0.123404326,0.020631587,0.015994921000000002,43970.97,28.1,0.05820292
786,2008.0,17300,"Clarksville, TN-KY",11436.47952,19219.79736,47431.868480000005,88766.24373999999,114568.5882,203606.9946,0.40732124,0.15451725,248331.0,0.193527993,0.055989788,0.018157218,20626.39,18.2,0.06929053
787,2008.0,17460,"Cleveland-Elyria, OH",11251.280429999999,20737.654130000003,49638.0019,100489.3772,137883.3386,379632.9133,0.4577616,0.13337449999999998,2085110.0,0.194149469,0.042755537999999996,0.018061397,45156.69,27.0,0.059826193
788,2008.0,17780,"College Station-Bryan, TX",5481.808468,11030.66709,37806.41246,97069.87038,134669.9912,393204.2373,0.5151779000000001,0.24089329,218658.0,0.115628058,0.197038297,0.039275947,44612.51,34.8,0.039645137000000004
789,2008.0,17820,"Colorado Springs, CO",15874.01633,27576.667719999998,61996.15271,114718.9377,153921.2409,317321.8346,0.41631228,0.10479169999999999,620644.0,0.058811493,0.132099883,0.027078325,31766.816000000003,35.3,0.056537114000000006
790,2008.0,17860,"Columbia, MO",11125.16101,21610.81851,50741.06861,97810.82691,137095.2755,333944.4306,0.45150018,0.168,158089.0,0.078291342,0.025194669,0.028774931,28131.496,41.2,0.044122895
791,2008.0,18140,"Columbus, OH",13016.18716,23980.49137,56256.40215,110306.6709,151120.1391,388104.1827,0.44244337,0.12833317,1865647.0,0.130541844,0.029263307000000002,0.029146457,40368.656,32.8,0.056676076
792,2008.0,18580,"Corpus Christi, TX",10398.91553,18972.74739,46169.27459,95963.94166,130702.3743,286057.3908,0.44809443,0.17457193,423168.0,0.037795864,0.5534988470000001,0.009840064,36126.39,19.0,0.045845343
793,2008.0,19100,"Dallas-Fort Worth-Arlington, TX",15663.54727,26473.60101,60668.66899,121337.338,167666.1397,460034.1253,0.46019125,0.12521821,6211115.0,0.141195099,0.279011739,0.048907161,51170.844000000005,29.6,0.04880427
794,2008.0,19340,"Davenport-Moline-Rock Island, IA-IL",14229.56054,23616.68547,55153.335439999995,96162.24113,130074.0765,315435.8928,0.41438165,0.11517387,376467.0,0.061280272000000004,0.07054536,0.017085163,42064.953,24.1,0.050618247000000005
795,2008.0,19380,"Dayton, OH",11185.88285,21356.88893,49638.0019,96628.64369,133471.0718,363417.5328,0.44850472,0.13230778,800209.0,0.152019035,0.018161505,0.016724381,34656.926,24.9,0.070697594
796,2008.0,19460,"Decatur, AL",9338.739248,16656.3073,39838.3384,82857.01805,117925.5825,259378.48,0.4521153,0.13062842,151890.0,0.124425571,0.045190598,0.001665679,29901.112999999998,17.8,0.05507520900000001
797,2008.0,19660,"Deltona-Daytona Beach-Ormond Beach, FL",12133.7338,19913.64749,46108.18843,86973.85812,117356.5299,295440.5441,0.43652204,0.12409246,590912.0,0.081138985,0.08996094199999999,0.013743163000000001,24157.295,22.2,0.071315383
798,2008.0,19740,"Denver-Aurora-Lakewood, CO",16325.38729,27907.587730000003,65522.1625,126852.6715,174284.54,482634.2805,0.44974437,0.107039124,2463971.0,0.053673520999999995,0.22788579899999997,0.034564124,50208.44,37.5,0.04943594
799,2008.0,19820,"Detroit-Warren-Dearborn, MI",12133.7338,22061.33418,54050.268729999996,108062.8441,148914.0057,360676.8771,0.45244306,0.1390793,4339504.0,0.231488207,0.038171413,0.032154596,40286.766,26.5,0.081723965
800,2008.0,20100,"Dover, DE",17842.40485,27536.29132,55461.06997999999,102585.2039,138778.6451,426111.5939,0.4028033,0.107,157925.0,0.21810353,0.043862593,0.020250119,27937.558999999997,19.3,0.049070405
801,2008.0,20500,"Durham-Chapel Hill, NC",12244.04047,22061.33418,55960.80911,113857.3329,162190.7924,453686.3735,0.47785228,0.13377143,489919.0,0.268536227,0.09822235900000001,0.042160030999999994,66859.92,43.1,0.047212757
802,2008.0,20740,"Eau Claire, WI",14627.25174,22061.33418,49858.61524,89428.99985,117068.3201,243381.5211,0.40241477,0.11451092,158700.0,0.006521739,0.01189666,0.022703214,33977.86,25.3,0.045572282
803,2008.0,20940,"El Centro, CA",10589.4404,14560.48056,42578.37496,101855.1969,132368.0051,264640.7052,0.4788746,0.215,167917.0,0.035499681,0.749560795,0.020605418,31298.207000000002,12.5,0.225543253
804,2008.0,21060,"Elizabethtown-Fort Knox, KY",15471.72826,27401.504810000002,51623.52197,88857.14072000001,124071.6828,260877.4999,0.38494235,0.12943952,142988.0,0.08037038099999999,0.027820516,0.015658657,21505.379,17.0,0.06502833200000001
805,2008.0,21140,"Elkhart-Goshen, IN",15442.93392,23382.619,48156.28633,88559.05471,118028.1378,321648.3693,0.40693465,0.126,197762.0,0.049089309000000005,0.145022805,0.012520100000000001,42442.79,17.3,0.085810369
806,2008.0,21340,"El Paso, TX",9846.82743,16546.000630000002,39710.40152,80989.41877,113586.8389,266063.1535,0.4546143,0.2522138,773304.0,0.027886834,0.784697868,0.010960761000000001,20078.938000000002,19.6,0.060892402000000005
807,2008.0,21500,"Erie, PA",12031.585659999999,19014.33063,47431.868480000005,92695.90479,117134.6438,312104.4374,0.4370325,0.146,278686.0,0.064219229,0.028745613,0.0076609519999999995,32838.484,23.9,0.056217937999999995
808,2008.0,21660,"Eugene, OR",9783.159006999998,18421.21404,45446.3484,85156.74992,121447.6446,340770.0788,0.45074615,0.157,348176.0,0.010540646,0.063904462,0.027155806,30438.916,27.2,0.067443896
809,2008.0,21780,"Evansville, IN-KY",14339.867209999999,23274.70756,51889.00582,96609.12275,129166.7177,364578.8695,0.43579406,0.14270039,308614.0,0.06222659999999999,0.01621443,0.008434485,43623.437999999995,19.4,0.051858945999999996
810,2008.0,22140,"Farmington, NM",10967.56141,17428.453999999998,54869.68972,100938.849,129726.869,340582.2684,0.45632672,0.14400000000000002,126905.0,0.001339585,0.17162444300000002,0.006075411,50232.797,15.3,0.039361255
811,2008.0,22180,"Fayetteville, NC",12134.56893,21089.83751,45225.73506,88245.33671,115822.0044,324793.7874,0.42133483,0.16269103,355712.0,0.35349102600000004,0.07267958299999999,0.017913368,20682.342,21.1,0.060481602999999995
812,2008.0,22220,"Fayetteville-Springdale-Rogers, AR-MO",12229.53948,22061.33418,50741.06861,103715.0826,143512.1674,333286.8629,0.45346832,0.13537252,446592.0,0.02204473,0.135640585,0.020672112,32748.025,25.0,0.042302092
813,2008.0,22380,"Flagstaff, AZ",12133.7338,21727.56754,55392.13447999999,100379.0705,132171.8168,261304.5135,0.4193471,0.16,131853.0,0.013378535,0.12021721199999999,0.013075167,34177.605,32.7,0.056004807999999996
814,2008.0,22420,"Flint, MI",11030.66709,19953.75019,46349.68425,88245.33671,123160.6424,252382.2269,0.42265835,0.166,433082.0,0.18573157,0.024829016000000002,0.00965637,24461.23,19.1,0.100509346
815,2008.0,22520,"Florence-Muscle Shoals, AL",10589.4404,16546.000630000002,42996.62109,83833.06987,110306.6709,272475.3731,0.43948343,0.15403041,146675.0,0.12316345699999999,0.01564002,0.004724732,24144.222999999998,22.4,0.060294269000000004
816,2008.0,22660,"Fort Collins, CO",12380.49932,23298.15012,60441.11812000001,111568.0308,149363.9943,309623.8486,0.43461567,0.11599999999999999,291650.0,0.007862164,0.100730327,0.015258015,34301.8,42.7,0.042314989000000004
817,2008.0,23060,"Fort Wayne, IN",13898.64053,22000.85142,52116.41127,93333.72275,121544.7145,318491.7726,0.41455653,0.109838985,412062.0,0.096483054,0.053620572000000005,0.017771597,38477.02,25.0,0.059762614000000006
818,2008.0,23420,"Fresno, CA",12672.81558,20958.26747,49638.0019,100204.5285,139349.4911,411160.3492,0.4615572,0.221,909630.0,0.053027055,0.487096952,0.086162506,29873.965,18.9,0.105553099
819,2008.0,23460,"Gadsden, AL",11341.616890000001,18752.13405,42578.37496,90528.21871,113659.8318,212508.1499,0.42655477,0.16699999999999998,104206.0,0.14332188199999998,0.029163388,0.004385544,21546.965,17.4,0.059745883
820,2008.0,23540,"Gainesville, FL",5515.333544,13236.80051,40813.46823,91908.22226000001,134887.2834,434447.8348,0.51599497,0.19794598,261685.0,0.175852647,0.070542828,0.042230162,29739.908,43.5,0.045127055
821,2008.0,23580,"Gainesville, GA",17588.91012,26473.60101,55153.335439999995,102188.0999,139660.3839,437103.0525,0.4234946,0.142,177277.0,0.068187074,0.27419800699999997,0.017915466,33038.54,19.8,0.054010804
822,2008.0,24020,"Glens Falls, NY",15442.93392,23914.7518,55156.670289999995,100211.164,127742.8331,358055.4537,0.42740604,0.10548995,129100.0,0.025259489,0.019992253999999997,0.001773819,30223.191000000003,21.7,0.054875680999999996
823,2008.0,24140,"Goldsboro, NC",11030.66709,20027.970240000002,44290.61026,88245.33671,116792.2017,242651.6691,0.4174384,0.183,119910.0,0.306529897,0.067375532,0.00789759,26855.826,16.0,0.057201054
824,2008.0,24300,"Grand Junction, CO",16147.493419999999,25641.31092,58991.06379,112401.7898,158314.8716,292788.3948,0.43575308,0.106,143155.0,0.010659773999999999,0.120938843,0.006531382,37730.02,23.4,0.038899756
825,2008.0,24340,"Grand Rapids-Wyoming, MI",14339.867209999999,22281.947519999998,52947.20202,99989.76616,134574.1385,345746.9674,0.42676583,0.12576881,984563.0,0.05626354,0.064522027,0.013466888,38783.062000000005,26.3,0.068995637
826,2008.0,24540,"Greeley, CO",13337.11995,22591.61332,59565.60227999999,114519.625,146622.6353,331866.3207,0.4196525,0.12,243442.0,0.00773901,0.281307252,0.012323263999999999,37450.043,27.6,0.052266537
827,2008.0,24660,"Greensboro-High Point, NC",11690.28837,19860.6667,46328.80177,92657.60354,131071.6692,392735.8099,0.45812196,0.1403959,711405.0,0.24737526399999998,0.07062503099999999,0.023497163999999997,44633.6,25.4,0.062136604000000005
828,2008.0,24780,"Greenville, NC",8824.533671,14384.47704,38607.33481,80332.36637999999,116727.6505,392691.7483,0.49362147,0.22,162116.0,0.363424955,0.051746897,0.010813245,28891.066000000003,25.9,0.064213048
829,2008.0,24860,"Greenville-Anderson-Mauldin, SC",11030.66709,18752.13405,45446.3484,92547.29687,124646.5381,343766.12899999996,0.45292643,0.14682864,808765.0,0.128714769,0.046320006,0.011189901,32695.549,26.8,0.06029911
830,2008.0,25060,"Gulfport-Biloxi-Pascagoula, MS",11030.66709,20958.26747,48534.93519,95966.80367000001,129885.1485,338273.1193,0.44832927,0.15241325,363290.0,0.128894272,0.023521154,0.015318341000000001,40284.973,20.6,0.055366019
831,2008.0,25260,"Hanford-Corcoran, CA",11913.12046,20522.607659999998,46682.30839,88245.33671,121819.5987,401804.0782,0.44346315,0.179,152027.0,0.075769436,0.484650753,0.032066672000000004,19930.44,10.1,0.105967481
832,2008.0,25420,"Harrisburg-Carlisle, PA",16345.055730000002,27576.667719999998,59114.78371,108100.5375,142451.4311,381498.2686,0.4174706,0.09308825,542301.0,0.092870933,0.037575074,0.02232524,44266.316,27.0,0.045326642
833,2008.0,25540,"Hartford-West Hartford-East Hartford, CT",16961.09514,29782.801139999996,72802.40277999999,137883.3386,182006.00699999998,471572.9942,0.43953420000000004,0.09275812,1204436.0,0.09832153800000001,0.11159995199999999,0.033306876,61255.883,34.8,0.056944527
834,2008.0,25620,"Hattiesburg, MS",7906.678045000001,14008.9472,46247.632710000005,95182.02644,125821.1112,307645.8296,0.45334697,0.20197861,139305.0,0.28094469,0.014557984,0.006589856999999999,26776.002,26.1,0.054475475
835,2008.0,25860,"Hickory-Lenoir-Morganton, NC",13110.94458,19489.947790000002,41896.09016,79929.94528,104791.3373,290538.4772,0.43090835,0.1447543,364003.0,0.06805438400000001,0.062804427,0.023359697999999998,29447.955,16.1,0.074302656
836,2008.0,26380,"Houma-Thibodaux, LA",12135.02519,20768.781759999998,52947.20202,105795.7378,141945.4085,333701.7463,0.43495768,0.15846172,207056.0,0.169089522,0.023824473,0.001893208,52640.223,14.3,0.036419556
837,2008.0,26420,"Houston-The Woodlands-Sugar Land, TX",14670.787230000002,25370.5343,59565.60227999999,121337.338,171085.6465,455566.5507,0.46646938,0.13636473,5676381.0,0.166701636,0.342307889,0.058861095,54185.99,28.2,0.047046865
838,2008.0,26620,"Huntsville, AL",16546.000630000002,27049.76727,60668.66899,122440.4047,163560.1908,362690.3929,0.4357245,0.11456745,402361.0,0.214481523,0.031011952000000002,0.019909981,38067.062000000005,33.9,0.042655042000000004
839,2008.0,26900,"Indianapolis-Carmel-Anderson, IN",14128.710369999999,24267.46759,55153.335439999995,106997.4708,143398.6721,357011.5224,0.43617755,0.11889409,1850321.0,0.130844324,0.045748277999999996,0.017012724,50880.52,31.8,0.052272435
840,2008.0,26980,"Iowa City, IA",9657.933995,17646.59462,52947.20202,104717.6515,134574.1385,401054.4433,0.468551,0.14752689,148799.0,0.03196258,0.034388672,0.043636046,31841.336,46.9,0.031636141
841,2008.0,27100,"Jackson, MI",15966.307690000001,24267.46759,51820.665810000006,88832.05208,128006.7474,203041.8592,0.38861135,0.132,160825.0,0.073719882,0.027694699,0.007536141999999999,24716.027000000002,17.0,0.082413915
842,2008.0,27140,"Jackson, MS",11030.66709,19855.20076,49638.0019,97246.73497,133032.4763,343809.5272,0.45613915,0.19117156,561812.0,0.44756253,0.015275573,0.008962073000000001,32590.112999999998,29.3,0.054219183
843,2008.0,27180,"Jackson, TN",9952.309073999999,17649.06734,43571.135,80273.95619,111364.0105,371179.5078,0.45292345,0.15834978,128445.0,0.263194363,0.024165985,0.00727938,33703.17,22.7,0.069859235
844,2008.0,27260,"Jacksonville, FL",14008.9472,25260.22763,55153.335439999995,105894.40400000001,142627.4079,415559.0566,0.44172114,0.10876480000000001,1322728.0,0.21710283600000002,0.05852148,0.0304061,38443.895,24.6,0.06020459400000001
845,2008.0,27340,"Jacksonville, NC",13237.84762,22467.3566,44122.66835,80788.60575,112512.8043,198182.1503,0.39704818,0.14800000000000002,169059.0,0.16724338800000002,0.069348571,0.016390727,14320.208,19.6,0.056324393
846,2008.0,27500,"Janesville-Beloit, WI",15445.230269999998,23434.1007,50553.89665,91579.59415,111918.4545,202805.698,0.36947670000000005,0.113,160647.0,0.045733814000000005,0.063219357,0.008335045,30087.795,20.2,0.062601762
847,2008.0,27780,"Johnstown, PA",11919.81072,17633.88361,42212.65582,82730.00316000001,106712.1167,303883.9435,0.43886572,0.155,144646.0,0.034076297,0.012236771,0.006298135,25692.38,15.8,0.061311603
848,2008.0,27900,"Joplin, MO",11586.122459999999,17649.06734,41495.67502,75008.5362,98162.86342000001,372036.37700000004,0.43883488,0.16799644,172744.0,0.013812346999999999,0.052077062,0.00841708,32464.572,18.0,0.05340352599999999
849,2008.0,28020,"Kalamazoo-Portage, MI",10368.82706,18629.27215,45225.73506,93969.46502,128841.9861,344243.001,0.45810372,0.15687078,323363.0,0.09023914300000001,0.049164560999999996,0.016306751,33039.418,29.8,0.065313515
850,2008.0,28100,"Kankakee, IL",13236.80051,21511.77058,54965.35721,102876.3811,122420.9989,385353.7222,0.42340790000000006,0.13699999999999998,112658.0,0.155727955,0.074322285,0.003062366,29100.02,16.1,0.083376563
851,2008.0,28140,"Kansas City, MO-KS",15001.70724,26473.60101,60448.05564,113615.871,154891.4593,383721.1599,0.43576637,0.10224155,1973888.0,0.11662971800000001,0.07335775900000001,0.020719007,44584.58,31.9,0.058856995
852,2008.0,28420,"Kennewick-Richland, WA",19111.91889,29474.77927,59565.60227999999,113488.0053,146707.8723,302950.123,0.39738837,0.13961135,237348.0,0.017071978999999998,0.26309891,0.020737483,36763.234,23.7,0.057251877
853,2008.0,28660,"Killeen-Temple, TX",10606.51187,21104.85683,49638.0019,94863.73696000001,122039.8794,278543.1823,0.42370582,0.13712753,392237.0,0.189492577,0.176691643,0.02246346,18989.205,20.5,0.049954197
854,2008.0,28700,"Kingsport-Bristol-Bristol, TN-VA",9155.453683,16546.000630000002,40813.46823,77214.66962,104699.32800000001,299290.4252,0.44203636,0.15912181,308069.0,0.013552159,0.009595253,0.00952384,31227.97,18.6,0.055206728
855,2008.0,28940,"Knoxville, TN",10368.82706,18752.13405,45407.16051,90451.47012,121545.7527,371733.4809,0.46005526,0.14627841,827099.0,0.050516322999999995,0.019579276,0.010912841000000001,34863.344,28.8,0.055880165
856,2008.0,29100,"La Crosse-Onalaska, WI-MN",12795.57382,19965.50743,55704.8688,98423.54164,121337.338,393862.5229,0.4338334,0.11549781,131920.0,0.011188598999999999,0.010309278,0.026538811000000002,36249.13,27.7,0.041973722000000005
857,2008.0,29180,"Lafayette, LA",10288.80065,19303.6674,47915.76324,100158.4572,139259.9659,388880.9976,0.476764,0.16965137,459111.0,0.151301101,0.013214668999999998,0.007773719,44539.695,23.4,0.038326299
858,2008.0,29340,"Lake Charles, LA",11913.12046,19855.20076,47480.55556,94439.22717,125824.6133,363803.4588,0.43667603,0.15297781,196362.0,0.231546837,0.020248317,0.007348672,65518.902,20.5,0.044737755
859,2008.0,29420,"Lake Havasu City-Kingman, AZ",12464.65381,19413.97408,44681.89752,78518.50927000001,101413.2183,211176.3588,0.38921988,0.168,200078.0,0.007956897,0.140010396,0.008056858,20502.885,11.8,0.076756091
860,2008.0,29460,"Lakeland-Winter Haven, FL",13236.80051,20517.040780000003,46328.80177,86039.20328999999,114373.9087,335210.8549,0.42709884,0.153,594801.0,0.13715175300000002,0.15827814699999998,0.014646916000000001,29577.62,18.7,0.069257974
861,2008.0,29540,"Lancaster, PA",17672.77767,29740.49027,61771.735689999994,107933.8266,138986.4053,398782.8088,0.40529054,0.092,511957.0,0.030336532000000003,0.07161539,0.016491619,38833.937999999995,22.9,0.04253064
862,2008.0,29620,"Lansing-East Lansing, MI",12444.56812,22111.87555,53028.31162,99276.00379,131974.4729,339054.1563,0.42853248,0.14291322,463638.0,0.073257585,0.049368257,0.030989695,30703.574,30.6,0.065680561
863,2008.0,29740,"Las Cruces, NM",10717.69528,17066.167869999997,38081.42826,79420.80304,110306.6709,290707.331,0.4503281,0.233,200855.0,0.022653158,0.652281497,0.008901944,20683.482,24.8,0.047394057999999996
864,2008.0,29820,"Las Vegas-Henderson-Paradise, NV",16546.000630000002,27576.667719999998,59014.068920000005,108610.9755,143398.6721,387989.3005,0.42568448,0.111,1912349.0,0.09338985699999999,0.27751053800000003,0.069751912,43826.5,21.9,0.06640326099999999
865,2008.0,30140,"Lebanon, PA",15593.38755,27413.231689999997,55153.335439999995,101482.1372,140293.0666,458140.9302,0.42665344,0.09300000000000001,131574.0,0.022018028,0.069854227,0.0068098559999999995,27377.69,18.5,0.041502542
866,2008.0,30340,"Lewiston-Auburn, ME",13788.333859999999,22061.33418,44122.66835,86731.87954,111313.8242,280934.9124,0.40730387,0.131,108284.0,0.014184921000000001,0.002299509,0.0057441540000000004,32594.39,17.1,0.05535874
867,2008.0,30700,"Lincoln, NE",12133.7338,21819.18792,50079.22858,96600.01279,131952.2138,407172.4872,0.45040137,0.10436988,296258.0,0.026868472999999997,0.04576754,0.031303796,36746.027,35.2,0.030702196
868,2008.0,30780,"Little Rock-North Little Rock-Conway, AR",11802.81378,20958.26747,50630.76193,99661.68913,131412.46,322095.479,0.44301572,0.14814370000000002,681888.0,0.215013316,0.035517562999999995,0.013739793,36330.875,25.9,0.04710367
869,2008.0,31140,"Louisville/Jefferson County, KY-IN",13236.80051,22502.560859999998,52033.23246,99276.00379,134722.6282,338350.0452,0.43610895,0.13033736,1216853.0,0.136797953,0.028568775,0.014085513999999999,38928.586,24.0,0.061502724
870,2008.0,31180,"Lubbock, TX",10451.255229999999,17759.37401,43019.60164,86871.67857,116303.9797,384621.1932,0.46359965,0.15957032,280321.0,0.064287014,0.297216405,0.015325288000000001,29442.055,27.3,0.037188272
871,2008.0,31340,"Lynchburg, VA",11433.750740000001,20538.16995,48223.78111,95966.80367000001,124831.8533,311802.2059,0.43858537,0.13444288,249299.0,0.169491253,0.012811925,0.010425232,31641.178,21.5,0.041496631
872,2008.0,31460,"Madera, CA",16270.882819999999,23112.66314,51791.37995,104690.5707,137883.3386,393922.696,0.43751442,0.182,148359.0,0.046744720999999996,0.507808761,0.018192358,24529.11,12.8,0.0947247
873,2008.0,31700,"Manchester-Nashua, NH",15976.41182,28507.541419999998,67074.4782,124701.2118,169938.5116,368866.6535,0.42238444,0.07,399556.0,0.020502758,0.05053109,0.031497462000000004,45475.598,35.0,0.038594561
874,2008.0,31900,"Mansfield, OH",14560.48056,21206.99122,44122.66835,86125.8654,111298.8347,160867.0179,0.37361082,0.147,126128.0,0.092279272,0.011520043,0.00666783,29024.562,15.3,0.074355643
875,2008.0,32580,"McAllen-Edinburg-Mission, TX",8172.669205,12435.06256,33600.748999999996,75560.06955,106997.4708,266773.1537,0.48626566,0.348,736694.0,0.00599299,0.8837631359999999,0.009565708000000001,19080.602,15.1,0.071213758
876,2008.0,32780,"Medford, OR",13184.90212,22790.27266,52631.03553,91512.45887,116581.1188,293189.6863,0.41133869999999995,0.16,201162.0,0.002739086,0.091811575,0.011244668000000001,30154.672000000002,24.5,0.079300126
877,2008.0,32820,"Memphis, TN-MS-AR",11334.29796,19855.20076,48763.48727,98724.47044,135125.6718,378623.2754,0.46113878,0.16954263,1310829.0,0.440741699,0.038368849,0.01675352,39526.934,24.7,0.067898033
878,2008.0,32900,"Merced, CA",13236.80051,20517.87329,44122.66835,91554.53683,121337.338,287985.4899,0.44086534,0.215,250538.0,0.039682603,0.519454135,0.065071965,23556.02,12.9,0.12635948
879,2008.0,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12440.10818,21509.80082,50741.06861,104791.3373,148867.8466,445156.5661,0.48167354,0.13938498,5454633.0,0.20047269899999998,0.39282862799999996,0.02182145,40182.137,29.5,0.05503711
880,2008.0,33340,"Milwaukee-Waukesha-West Allis, WI",13631.19014,23164.40089,58462.53557000001,110306.6709,151120.1391,397356.3275,0.44762513,0.12012679,1538232.0,0.158171849,0.08587066199999999,0.026382236,47140.18,30.9,0.049942438
881,2008.0,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",16766.61397,29782.801139999996,69493.20266,126959.9634,171824.5715,444888.1267,0.42967916,0.08571417,3301252.0,0.062961264,0.04688433400000001,0.048514018,50711.383,37.6,0.051878661
882,2008.0,33660,"Mobile, AL",10699.74708,17236.387,44021.366310000005,88096.04665,115711.1473,358511.5491,0.4610123,0.18600000000000003,409196.0,0.34165778700000005,0.018609663999999998,0.018460591000000002,34546.266,20.1,0.056833595
883,2008.0,33700,"Modesto, CA",14781.0939,23490.171130000002,55153.335439999995,103714.4501,137883.3386,316817.6861,0.4223198,0.14400000000000002,509032.0,0.031996024,0.39699861700000005,0.049423219000000004,29080.39,15.1,0.110894362
884,2008.0,33740,"Monroe, LA",8172.699606,14461.96905,44016.92424,93760.67025,126724.1072,359390.7711,0.47636452,0.21431531,174425.0,0.33719936899999997,0.017698151000000002,0.00862835,27756.176,23.7,0.052222885999999996
885,2008.0,33860,"Montgomery, AL",12223.15626,20726.68694,48657.26148,94519.3756,125586.3509,289246.0635,0.42210495,0.15554896,370249.0,0.42846570799999995,0.018501063,0.009177608,29203.305,25.4,0.05773269
886,2008.0,34060,"Morgantown, WV",7707.526631000001,14145.24261,36596.787169999996,82730.00316000001,128889.8723,405113.1053,0.5141144,0.16379191,125267.0,0.033400656,0.011910559,0.019342684,30530.202999999998,28.3,0.030530757999999998
887,2008.0,34620,"Muncie, IN",11030.66709,17455.85831,39710.40152,76287.29481,105727.7098,268155.6855,0.43331322,0.172,117007.0,0.047698001,0.013964976,0.011700155,23756.057,21.7,0.06693829
888,2008.0,34740,"Muskegon, MI",11149.27033,18572.4604,42670.42398,79632.7924,101840.2731,206659.5147,0.41038640000000004,0.179,173846.0,0.1348895,0.045011102000000004,0.006546023000000001,25414.85,15.3,0.083946831
889,2008.0,34900,"Napa, CA",18728.672,33883.543789999996,74322.46696,154429.3392,216378.5997,463020.0133,0.44603106,0.09,134093.0,0.020515612,0.29956821,0.054790332000000004,49461.5,30.4,0.05121383
890,2008.0,34940,"Naples-Immokalee-Marco Island, FL",16546.000630000002,28497.652869999998,58462.53557000001,119131.2046,187522.5284,516863.7285,0.48489228,0.102,316641.0,0.05301903400000001,0.253703721,0.008564905,36233.055,30.9,0.07113393700000001
891,2008.0,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",15222.320580000001,25370.5343,56256.40215,105872.5228,145829.8312,402261.2197,0.44019058,0.12557583,1626925.0,0.143527821,0.052326320999999995,0.020136761,44805.19,29.4,0.05784467
892,2008.0,35300,"New Haven-Milford, CT",13347.107179999999,25363.25814,66184.00253,131264.9383,170975.3399,422918.3614,0.4478745,0.11,856622.0,0.120058789,0.131724378,0.033635606,47535.515999999996,32.7,0.06240612
893,2008.0,35380,"New Orleans-Metairie, LA",11802.81378,20958.26747,50189.53525,104791.3373,142378.5205,380952.4236,0.46392995,0.15274692,1135831.0,0.33630091100000004,0.062854421,0.026890444,59984.97,23.5,0.048810936
894,2008.0,35620,"New York-Newark-Jersey City, NY-NJ-PA",13788.333859999999,26141.15608,70155.04268,144501.7389,208589.9146,663711.2653,0.49554777,0.122054875,19338824.0,0.17575603399999998,0.212604862,0.092362648,56199.117,35.2,0.052940102999999995
895,2008.0,35660,"Niles-Benton Harbor, MI",10879.56024,17009.55769,43606.6913,90451.47012,128766.6955,347707.9746,0.4632627,0.175,157380.0,0.14365230699999998,0.040754861,0.014817638999999999,34508.934,22.3,0.077523276
896,2008.0,35980,"Norwich-New London, CT",22061.33418,35776.39344,71699.33607,132368.0051,174749.6976,532723.5457,0.42404759999999997,0.069,272634.0,0.054776734,0.065461388,0.033983289,50220.3,31.4,0.054129992
